MessageName;total_ns
perf_event_paranoid: 4;207409834
        "batch_offset": "0",
        "block_size_override": "std::nullopt",
        "cache_position_modulo": "std::nullopt",
        "compute_kernel_config": "ComputeKernelConfig(math_fidelity=LoFi,math_approx_mode=1,fp32_dest_acc_en=0,packer_l1_acc=0,dst_full_sync_en=0,throttle_level=ThrottleLevel::NO_THROTTLE)",
        "mesh_coords": "std::nullopt",
        "num_kv_heads_override": "std::nullopt",
        "share_cache": "false",
        "update_idxs": "{}"
    },
    "device_id": 3,
    "global_call_count": 110595,
    "input_tensors": [
        {
            "dtype": "BFLOAT16",
            "layout": "TILE",
            "shape": {
                "W": "32[32]",
                "X": "256[256]",
                "Y": "64[64]",
                "Z": "4[4]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        },
        {
            "dtype": "BFLOAT16",
            "layout": "TILE",
            "shape": {
                "W": "1[1]",
                "X": "256[256]",
                "Y": "32[4]",
                "Z": "32[32]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "L1",
                    "memory_layout": "HEIGHT_SHARDED"
                }
            }
        },
        {
            "dtype": "INT32",
            "layout": "ROW_MAJOR",
            "shape": {
                "W": "1[1]",
                "X": "32[32]",
                "Y": "1[1]",
                "Z": "1[1]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        },
        {
            "dtype": "INT32",
            "layout": "ROW_MAJOR",
            "shape": {
                "W": "1[1]",
                "X": "1[1]",
                "Y": "32[32]",
                "Z": "1[1]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        }
    ],
    "kernel_info": {
        "compute_kernels": [
            {
                "math_fidelity": "HiFi4",
                "name": "update_cache/11584323336022511791/",
                "source": "ttnn/cpp/ttnn/operations/experimental/paged_cache/device/kernels/compute/update_cache.cpp"
            }
        ],
        "datamovement_kernels": [
            {
                "name": "writer_update_cache_interleaved_start_id/14668036054494324983/",
                "source": "ttnn/cpp/ttnn/operations/experimental/paged_cache/device/kernels/dataflow/writer_update_cache_interleaved_start_id.cpp"
            },
            {
                "name": "reader_update_cache_interleaved_start_id/17478356763365620500/",
                "source": "ttnn/cpp/ttnn/operations/experimental/paged_cache/device/kernels/dataflow/reader_update_cache_interleaved_start_id.cpp"
            }
        ],
        "kernel_sizes": {
            "ACTIVE_ETH_DM_0_max_kernel_size": 0,
            "ACTIVE_ETH_DM_1_max_kernel_size": 0,
            "IDLE_ETH_DM_0_max_kernel_size": 0,
            "IDLE_ETH_DM_1_max_kernel_size": 0,
            "TENSIX_COMPUTE_0_max_kernel_size": 2324,
            "TENSIX_COMPUTE_1_max_kernel_size": 2204,
            "TENSIX_COMPUTE_2_max_kernel_size": 5280,
            "TENSIX_DM_0_max_kernel_size": 1672,
            "TENSIX_DM_1_max_kernel_size": 1364
        }
    },
    "op_code": "PagedUpdateCacheDeviceOperation",
    "op_hash": 6362516837057218695,
    "op_type": "tt_dnn_device",
    "optional_input_tensors": [],
    "output_tensors": [
        {
            "dtype": "BFLOAT16",
            "layout": "TILE",
            "shape": {
                "W": "32[32]",
                "X": "256[256]",
                "Y": "64[64]",
                "Z": "4[4]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        }
    ],
    "performance_model": {
        "bandwidth_ns": 1,
        "compute_ns": 1,
        "ideal_ns": 1,
        "input_bws": [],
        "output_bws": []
    },
    "program_cache_hit": false
}`;4297424900
`TT_DNN_DEVICE_OP: "PagedUpdateCacheDeviceOperation", 6362516837057218695, 3, false, 111619`;4297452172
`TT_DNN_DEVICE_OP: "SdpaDecodeDeviceOperation", 1150305039480981326, 3, false, 112643 ->
{
    "attributes": {
        "block_size_override": "std::nullopt",
        "cache_position_modulo": "std::nullopt",
        "compute_kernel_config": "ComputeKernelConfig(math_fidelity=HiFi2,math_approx_mode=1,fp32_dest_acc_en=0,packer_l1_acc=0,dst_full_sync_en=0,throttle_level=ThrottleLevel::NO_THROTTLE)",
        "cur_pos": "{}",
        "head_dim_v": "std::nullopt",
        "is_causal": "true",
        "k_chunk_size": "0",
        "num_kv_heads_override": "std::nullopt",
        "output_mem_config": "MemoryConfig(memory_layout=TensorMemoryLayout::INTERLEAVED,buffer_type=BufferType::DRAM,shard_spec=std::nullopt,nd_shard_spec=std::nullopt,created_with_nd_shard_spec=0)",
        "paged_attention": "true",
        "program_config": "SDPAProgramConfig(compute_with_storage_grid_size=8-8,sub_core_grids=std::nullopt,q_chunk_size=0,k_chunk_size=0,exp_approx_mode=0,max_cores_per_head_batch=16)",
        "scale": "0.0625",
        "share_cache": "std::nullopt",
        "sliding_window_size": "std::nullopt",
        "use_mla": "std::nullopt"
    },
    "device_id": 3,
    "global_call_count": 112643,
    "input_tensors": [
        {
            "dtype": "BFLOAT16",
            "layout": "TILE",
            "shape": {
                "W": "1[1]",
                "X": "256[256]",
                "Y": "32[24]",
                "Z": "32[32]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "L1",
                    "memory_layout": "HEIGHT_SHARDED"
                }
            }
        },
        {
            "dtype": "BFLOAT16",
            "layout": "TILE",
            "shape": {
                "W": "32[32]",
                "X": "256[256]",
                "Y": "64[64]",
                "Z": "4[4]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        },
        {
            "dtype": "BFLOAT16",
            "layout": "TILE",
            "shape": {
                "W": "32[32]",
                "X": "256[256]",
                "Y": "64[64]",
                "Z": "4[4]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        },
        {
            "dtype": "INT32",
            "layout": "ROW_MAJOR",
            "shape": {
                "W": "1[1]",
                "X": "32[32]",
                "Y": "1[1]",
                "Z": "1[1]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        },
        {
            "dtype": "INT32",
            "layout": "ROW_MAJOR",
            "shape": {
                "W": "1[1]",
                "X": "1[1]",
                "Y": "32[32]",
                "Z": "1[1]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        }
    ],
    "kernel_info": {
        "compute_kernels": [
            {
                "math_fidelity": "HiFi2",
                "name": "sdpa_flash_decode/9251343301135155139/",
                "source": "ttnn/cpp/ttnn/operations/transformer/sdpa_decode/device/kernels/compute/sdpa_flash_decode.cpp"
            }
        ],
        "datamovement_kernels": [
            {
                "name": "writer_decode_all/8448274561730968137/",
                "source": "ttnn/cpp/ttnn/operations/transformer/sdpa_decode/device/kernels/dataflow/writer_decode_all.cpp"
            },
            {
                "name": "reader_decode_all/831287380651654586/",
                "source": "ttnn/cpp/ttnn/operations/transformer/sdpa_decode/device/kernels/dataflow/reader_decode_all.cpp"
            }
        ],
        "kernel_sizes": {
            "ACTIVE_ETH_DM_0_max_kernel_size": 0,
            "ACTIVE_ETH_DM_1_max_kernel_size": 0,
            "IDLE_ETH_DM_0_max_kernel_size": 0,
            "IDLE_ETH_DM_1_max_kernel_size": 0,
            "TENSIX_COMPUTE_0_max_kernel_size": 13384,
            "TENSIX_COMPUTE_1_max_kernel_size": 15360,
            "TENSIX_COMPUTE_2_max_kernel_size": 11828,
            "TENSIX_DM_0_max_kernel_size": 4988,
            "TENSIX_DM_1_max_kernel_size": 2648
        }
    },
    "op_code": "SdpaDecodeDeviceOperation",
    "op_hash": 1150305039480981326,
    "op_type": "tt_dnn_device",
    "optional_input_tensors": [],
    "output_tensors": [
        {
            "dtype": "BFLOAT16",
            "layout": "TILE",
            "shape": {
                "W": "1[1]",
                "X": "256[256]",
                "Y": "32[24]",
                "Z": "32[32]"
            },
            "storage_type": {
                "device_id": 0,
                "memory_config": {
                    "buffer_type": "DRAM",
                    "memory_layout": "INTERLEAVED"
                }
            }
        }
    ],
    "performance_model": {
        "bandwidth_ns": 1,
        "compute_ns": 1,
        "ideal_ns": 1,
        "input_bws": [],
        "output_bws": []
    },
    "program_cache_hit": false
}`;5174057732
`TT_DNN_DEVICE_OP: "ReshapeViewDeviceOperation", 6112480101095860645, 3, false, 113667`;5174180136
`TT_DNN_DEVICE_OP: "UnaryDeviceOperation", 8726530443877738507, 3, false, 114691`;5174267853
`TT_DNN_DEVICE_OP: "BinaryNgDeviceOperation", 4590974375494257767, 3, false, 115715`;5174351172
`TT_DNN_DEVICE_OP: "MatmulDeviceOperation", 5824102363377010903, 3, false, 116739`;5174412359
`TT_DNN_DEVICE_OP: "BinaryNgDeviceOperation", 15385761193729961793, 3, false, 117763`;5174496700
`TT_DNN_DEVICE_OP: "LayerNormDeviceOperation", 1238745411692477319, 3, false, 118787`;5174558709
`TT_DNN_DEVICE_OP: "MatmulDeviceOperation", 15054866404652839468, 3, false, 119811`;5174587303
`TT_DNN_DEVICE_OP: "MatmulDeviceOperation", 15054866404652839468, 3, false, 120835`;5174606209
`TT_DNN_DEVICE_OP: "UnaryDeviceOperation", 4935763576736906357, 3, false, 121859`;5174657818
`TT_DNN_DEVICE_OP: "BinaryNgDeviceOperation", 4590974375494257767, 3, false, 122883`;5174700099
`TT_DNN_DEVICE_OP: "MatmulDeviceOperation", 8639931016660216470, 3, false, 123907`;5174725046
`TT_DNN_DEVICE_OP: "BinaryNgDeviceOperation", 15385761193729961793, 3, false, 124931`;5174761536
`TT_METAL_TRACE_BEGIN: 3, 0`;5176104670
`TT_METAL_TRACE_ENQUEUE_PROGRAM: 3, 0, 123`;5176148994
`TT_DNN_DEVICE_OP: "LayerNormDeviceOperation", 1238745411692477319, 3, false, 125955`;5176171868
`TT_METAL_TRACE_ENQUEUE_PROGRAM: 3, 0, 124`;5176228506
`TT_DNN_DEVICE_OP: "MatmulDeviceOperation", 5709733035465450711, 3, false, 126979`;5176292739
`TT_METAL_TRACE_ENQUEUE_PROGRAM: 3, 0, 125`;5176319169
`TT_DNN_DEVICE_OP: "ReshapeViewDeviceOperation", 5194187325354592766, 3, false, 128003`;5176360708
`TT_METAL_TRACE_ENQUEUE_PROGRAM: 3, 0, 126`;5176414090
`TT_DNN_DEVICE_OP: "SliceDeviceOperation", 6758576374265442708, 3, false, 129027`;5176451401
`TT_METAL_TRACE_ENQUEUE_PROGRAM: 3, 0, 127`;5176480497
`TT_DNN_DEVICE_OP: "SliceDeviceOperation", 5359228308633981948, 3, false, 130051`;5176513310
`TT_METAL_TRACE_ENQUEUE_PROGRAM: 3, 0, 128`;5176530663
`TT_DNN_DEVICE_OP: "ReshapeViewDeviceOperation", 6112480101095860645, 3, false, 131075`;5176574346
`TT_METAL_TRACE_ENQUEUE_PROGRAM: 3, 0, 129`;5176593843
`TT_DNN_DEVICE_OP: "MatmulDeviceOperation", 13463291487113426760, 3, false, 132099`;5176620805
